gender,age,person_id,became_member_on,income,age_units10,age_units5,join_year,join_month,join_day,now,join_period,income_rank,total_buy
M,52,084c6cf4cd,2017-09-25,34000.0,50,50,2017,9,25,2021-07-26,1400,income_4th,59.699999999999996
O,55,ba95c8b450,2017-08-03,33000.0,50,55,2017,8,3,2021-07-26,1453,income_4th,64.5
F,27,97c1300e59,2018-02-23,36000.0,20,25,2018,2,23,2021-07-26,1249,income_4th,14.25
M,24,371942bd84,2017-06-28,60000.0,20,20,2017,6,28,2021-07-26,1489,income_3th,142.09
F,19,625d12f6c0,2017-12-23,41000.0,10,15,2017,12,23,2021-07-26,1311,income_4th,106.35
F,53,dea73e2242,2015-11-27,66000.0,50,50,2015,11,27,2021-07-26,2068,income_3th,147.79
M,32,dfacd75fc3,2014-04-02,68000.0,30,30,2014,4,2,2021-07-26,2672,income_3th,53.06
F,57,c75d84de72,2017-06-17,75000.0,50,55,2017,6,17,2021-07-26,1500,income_3th,245.22
M,64,8f4981a5cf,2014-04-24,80000.0,60,60,2014,4,24,2021-07-26,2650,income_2th,93.53
F,83,465cb36be7,2013-08-19,51000.0,80,80,2013,8,19,2021-07-26,2898,income_3th,107.68
M,80,b612b3c9e4,2014-01-26,89000.0,80,80,2014,1,26,2021-07-26,2738,income_2th,114.11
M,50,f840b1e8ba,2017-07-30,59000.0,50,50,2017,7,30,2021-07-26,1457,income_3th,69.23
M,70,c72ba22360,2016-03-20,37000.0,70,70,2016,3,20,2021-07-26,1954,income_4th,121.80999999999999
F,48,8828821b64,2018-05-06,41000.0,40,45,2018,5,6,2021-07-26,1177,income_4th,15.36
F,71,90e9f6de2d,2015-10-14,31000.0,70,70,2015,10,14,2021-07-26,2112,income_4th,192.09
M,78,0d0c8b66f0,2017-06-07,50000.0,70,75,2017,6,7,2021-07-26,1510,income_4th,130.83
M,55,a006a78a45,2018-01-30,67000.0,50,55,2018,1,30,2021-07-26,1273,income_3th,32.87
F,29,4e3cfb3b10,2018-01-04,43000.0,20,25,2018,1,4,2021-07-26,1299,income_4th,107.76000000000002
F,80,b22c0e7439,2018-01-12,73000.0,80,80,2018,1,12,2021-07-26,1291,income_3th,45.71
F,73,fa513c6504,2016-09-21,57000.0,70,70,2016,9,21,2021-07-26,1769,income_3th,165.04
F,43,a4cc155f15,2016-05-16,66000.0,40,40,2016,5,16,2021-07-26,1897,income_3th,343.55
M,31,f7e4e1ccb5,2018-02-22,38000.0,30,30,2018,2,22,2021-07-26,1250,income_4th,49.08000000000001
F,70,08a2693d05,2017-10-09,42000.0,70,70,2017,10,9,2021-07-26,1386,income_4th,7.590000000000001
F,84,016086228d,2017-10-14,74000.0,80,80,2017,10,14,2021-07-26,1381,income_3th,83.2
M,44,ad635bcaa3,2018-06-20,58000.0,40,40,2018,6,20,2021-07-26,1132,income_3th,48.09
F,34,ca265792e6,2017-07-22,37000.0,30,30,2017,7,22,2021-07-26,1465,income_4th,76.3
F,84,c05565aaf5,2016-08-06,62000.0,80,80,2016,8,6,2021-07-26,1815,income_3th,151.47
F,87,d27b2ed395,2015-08-29,86000.0,80,85,2015,8,29,2021-07-26,2158,income_2th,129.24
F,40,0cdc033bb1,2017-11-03,53000.0,40,40,2017,11,3,2021-07-26,1361,income_3th,14.23
F,41,fc804c90fc,2015-10-06,39000.0,40,40,2015,10,6,2021-07-26,2120,income_4th,152.26000000000002
F,53,7fcd4abb32,2017-03-18,71000.0,50,50,2017,3,18,2021-07-26,1591,income_3th,148.07
M,51,0976fd3ecf,2017-11-23,41000.0,50,50,2017,11,23,2021-07-26,1341,income_4th,179.42
M,53,5ccd41b525,2015-07-16,50000.0,50,50,2015,7,16,2021-07-26,2202,income_4th,44.22
F,74,a8bd68eab9,2015-12-16,94000.0,70,70,2015,12,16,2021-07-26,2049,income_2th,26.04
M,27,100c2a889b,2017-12-22,73000.0,20,25,2017,12,22,2021-07-26,1312,income_3th,16.18
F,21,f490559d2e,2016-06-23,44000.0,20,20,2016,6,23,2021-07-26,1859,income_4th,36.129999999999995
M,37,9d6ba3960a,2016-07-17,72000.0,30,35,2016,7,17,2021-07-26,1835,income_3th,202.08
M,57,05b1e22c61,2016-06-18,111000.0,50,55,2016,6,18,2021-07-26,1864,income_1th,89.97
F,65,0580b842b3,2017-10-29,120000.0,60,65,2017,10,29,2021-07-26,1366,income_1th,90.22999999999999
O,89,ef0e2201ac,2016-09-09,81000.0,80,85,2016,9,9,2021-07-26,1781,income_2th,216.92000000000002
M,79,ddaf47394a,2017-11-24,39000.0,70,75,2017,11,24,2021-07-26,1340,income_4th,13.410000000000002
F,37,ecc6f1cbb1,2016-11-07,52000.0,30,35,2016,11,7,2021-07-26,1722,income_3th,165.48999999999998
M,51,7ce198d526,2018-02-23,43000.0,50,50,2018,2,23,2021-07-26,1249,income_4th,15.16
M,40,fe97ae4e27,2018-01-15,41000.0,40,40,2018,1,15,2021-07-26,1288,income_4th,6.51
M,60,9ed5228b75,2017-12-09,100000.0,60,60,2017,12,9,2021-07-26,1325,income_2th,80.55
F,27,f86637beef,2018-01-26,62000.0,20,25,2018,1,26,2021-07-26,1277,income_3th,16.32
M,43,d802e00ce8,2018-01-22,72000.0,40,40,2018,1,22,2021-07-26,1281,income_3th,86.47
M,53,4d0142b156,2016-11-17,49000.0,50,50,2016,11,17,2021-07-26,1712,income_4th,157.47
M,33,e4f9dd315a,2017-01-23,50000.0,30,30,2017,1,23,2021-07-26,1645,income_4th,43.93000000000001
F,66,7b68d6af29,2017-07-15,74000.0,60,65,2017,7,15,2021-07-26,1472,income_3th,176.82999999999998
M,85,f1f01be4e2,2018-07-26,45000.0,80,85,2018,7,26,2021-07-26,1096,income_4th,74.99000000000001
M,23,397e33ebb1,2017-05-01,36000.0,20,20,2017,5,1,2021-07-26,1547,income_4th,200.07999999999998
F,81,4a9bc1f40f,2017-08-30,36000.0,80,80,2017,8,30,2021-07-26,1426,income_4th,112.91
M,75,388d3a387a,2018-01-27,42000.0,70,75,2018,1,27,2021-07-26,1276,income_4th,4.91
M,59,5cb65af515,2016-05-02,98000.0,50,55,2016,5,2,2021-07-26,1911,income_2th,99.10000000000001
F,72,b401089876,2016-07-09,87000.0,70,70,2016,7,9,2021-07-26,1843,income_2th,236.39000000000001
F,54,eadded7715,2017-05-07,86000.0,50,50,2017,5,7,2021-07-26,1541,income_2th,241.27
M,58,2f3f59d11c,2017-09-29,82000.0,50,55,2017,9,29,2021-07-26,1396,income_2th,157.53
F,52,da7b78b3a6,2017-03-12,88000.0,50,50,2017,3,12,2021-07-26,1597,income_2th,187.87
F,48,2e792741fc,2017-08-06,93000.0,40,45,2017,8,6,2021-07-26,1450,income_2th,77.76
F,61,4e44a658d0,2016-08-08,105000.0,60,60,2016,8,8,2021-07-26,1813,income_1th,251.56000000000006
F,89,ea243636e0,2016-03-31,82000.0,80,85,2016,3,31,2021-07-26,1943,income_2th,155.41
F,72,10866c6b50,2016-01-25,72000.0,70,70,2016,1,25,2021-07-26,2009,income_3th,111.94999999999999
F,67,3ba7c14d1f,2018-06-25,74000.0,60,65,2018,6,25,2021-07-26,1127,income_3th,331.15000000000003
M,67,4c47f03256,2014-12-29,64000.0,60,65,2014,12,29,2021-07-26,2401,income_3th,126.18
M,42,bfb6f6f954,2018-05-22,42000.0,40,40,2018,5,22,2021-07-26,1161,income_4th,98.52
F,81,39744f47a9,2015-12-27,89000.0,80,80,2015,12,27,2021-07-26,2038,income_2th,228.53999999999996
M,91,bf1b561379,2017-04-25,59000.0,90,90,2017,4,25,2021-07-26,1553,income_3th,87.72
F,59,cec067fa17,2016-04-11,74000.0,50,55,2016,4,11,2021-07-26,1932,income_3th,101.67
M,67,3478c81d15,2017-02-22,71000.0,60,65,2017,2,22,2021-07-26,1615,income_3th,186.17
M,74,67107ab195,2018-03-02,43000.0,70,70,2018,3,2,2021-07-26,1242,income_4th,123.05
F,53,bfce6d5020,2015-12-16,76000.0,50,50,2015,12,16,2021-07-26,2049,income_2th,601.39
M,53,20476d940d,2017-06-24,80000.0,50,50,2017,6,24,2021-07-26,1493,income_2th,139.48000000000002
F,80,0e7642435a,2018-04-16,105000.0,80,80,2018,4,16,2021-07-26,1197,income_1th,19.35
M,53,a876a62f41,2018-03-15,54000.0,50,50,2018,3,15,2021-07-26,1229,income_3th,11.05
F,76,716a4a753e,2018-04-11,52000.0,70,75,2018,4,11,2021-07-26,1202,income_3th,16.88
M,71,c49aba348f,2018-03-24,50000.0,70,70,2018,3,24,2021-07-26,1220,income_4th,19.58
F,75,9289e65861,2017-11-02,89000.0,70,75,2017,11,2,2021-07-26,1362,income_2th,105.03
M,51,21c16cf0c2,2015-10-26,66000.0,50,50,2015,10,26,2021-07-26,2100,income_3th,217.85999999999999
M,88,51c72503a6,2017-10-25,49000.0,80,85,2017,10,25,2021-07-26,1370,income_4th,63.99
M,37,0707c762ab,2018-04-23,97000.0,30,35,2018,4,23,2021-07-26,1190,income_2th,87.5
M,47,a568a22db3,2017-12-07,43000.0,40,45,2017,12,7,2021-07-26,1327,income_4th,17.67
M,57,4647530792,2018-01-16,62000.0,50,55,2018,1,16,2021-07-26,1287,income_3th,18.02
M,19,386c579db7,2018-02-19,74000.0,10,15,2018,2,19,2021-07-26,1253,income_3th,22.540000000000003
M,85,6669e4f5e2,2017-11-10,79000.0,80,85,2017,11,10,2021-07-26,1354,income_2th,183.5
M,90,83e65dfdda,2018-06-22,108000.0,90,90,2018,6,22,2021-07-26,1130,income_1th,129.71
F,57,48f2a019ef,2016-08-13,40000.0,50,55,2016,8,13,2021-07-26,1808,income_4th,163.31
M,49,1b23e716c7,2014-05-27,71000.0,40,45,2014,5,27,2021-07-26,2617,income_3th,21.67
M,70,bec23f8eb6,2017-09-21,42000.0,70,70,2017,9,21,2021-07-26,1404,income_4th,5.89
M,70,4aad295cdf,2017-04-07,48000.0,70,70,2017,4,7,2021-07-26,1571,income_4th,78.16
M,35,90406ad6c3,2018-03-18,42000.0,30,35,2018,3,18,2021-07-26,1226,income_4th,2.59
M,61,d825b70719,2018-04-23,73000.0,60,60,2018,4,23,2021-07-26,1190,income_3th,80.58
M,43,5312d41f8b,2018-02-08,36000.0,40,40,2018,2,8,2021-07-26,1264,income_4th,10.1
M,18,6bd1af2841,2015-09-14,60000.0,10,15,2015,9,14,2021-07-26,2142,income_3th,40.39
F,52,121640db35,2016-04-12,114000.0,50,50,2016,4,12,2021-07-26,1931,income_1th,225.85999999999999
M,67,e9efde502c,2017-09-16,37000.0,60,65,2017,9,16,2021-07-26,1409,income_4th,25.42
M,59,f1feb0f84e,2015-12-08,48000.0,50,55,2015,12,8,2021-07-26,2057,income_4th,87.58
F,84,3e641280c5,2016-10-24,64000.0,80,80,2016,10,24,2021-07-26,1736,income_3th,66.48000000000002
M,57,34ac11b809,2017-06-07,47000.0,50,55,2017,6,7,2021-07-26,1510,income_4th,242.36
F,58,6b5014d5e4,2018-03-29,60000.0,50,55,2018,3,29,2021-07-26,1215,income_3th,19.56
M,65,be630b1393,2016-01-27,34000.0,60,65,2016,1,27,2021-07-26,2007,income_4th,328.3
M,94,2c2a1a03e7,2017-10-25,110000.0,90,90,2017,10,25,2021-07-26,1370,income_1th,204.22
M,39,ed8997acdf,2016-05-03,44000.0,30,35,2016,5,3,2021-07-26,1910,income_4th,63.72
M,48,e106cd1529,2018-06-28,40000.0,40,45,2018,6,28,2021-07-26,1124,income_4th,6.2299999999999995
M,48,3bac1d9011,2015-10-02,31000.0,40,45,2015,10,2,2021-07-26,2124,income_4th,158.0
M,47,f924927e7f,2016-05-29,93000.0,40,45,2016,5,29,2021-07-26,1884,income_2th,266.10999999999996
M,24,09f02acdfa,2018-02-07,53000.0,20,20,2018,2,7,2021-07-26,1265,income_3th,2.3
M,53,6c3846ea64,2017-10-08,46000.0,50,50,2017,10,8,2021-07-26,1387,income_4th,11.059999999999999
M,40,a80ec6cf5d,2015-02-24,91000.0,40,40,2015,2,24,2021-07-26,2344,income_2th,87.8
M,18,8c93308bc4,2018-04-11,55000.0,10,15,2018,4,11,2021-07-26,1202,income_3th,0.91
F,67,187ebc4282,2016-11-05,91000.0,60,65,2016,11,5,2021-07-26,1724,income_2th,123.72
M,64,4496e29ba0,2018-01-25,95000.0,60,60,2018,1,25,2021-07-26,1278,income_2th,72.08
M,63,86a6e83338,2014-04-19,51000.0,60,60,2014,4,19,2021-07-26,2655,income_3th,96.22999999999999
M,48,c13f77ec3e,2018-05-04,77000.0,40,45,2018,5,4,2021-07-26,1179,income_2th,74.17
F,50,80ecc904eb,2017-08-17,65000.0,50,50,2017,8,17,2021-07-26,1439,income_3th,93.35
M,56,c09a8bb359,2018-01-15,76000.0,50,55,2018,1,15,2021-07-26,1288,income_2th,50.36
M,18,f0a3a3c05e,2017-07-05,54000.0,10,15,2017,7,5,2021-07-26,1482,income_3th,92.37000000000002
F,31,2297b19f7f,2016-04-03,60000.0,30,30,2016,4,3,2021-07-26,1940,income_3th,228.78
F,41,da33b9ed8f,2018-01-01,37000.0,40,40,2018,1,1,2021-07-26,1302,income_4th,12.259999999999998
M,59,8f4a3a857d,2018-03-01,94000.0,50,55,2018,3,1,2021-07-26,1243,income_2th,52.21
M,53,d030bccce0,2016-06-03,55000.0,50,50,2016,6,3,2021-07-26,1879,income_3th,159.46
M,20,f66fac9c99,2017-12-03,67000.0,20,20,2017,12,3,2021-07-26,1331,income_3th,47.07000000000001
F,75,c727acd421,2018-03-29,66000.0,70,75,2018,3,29,2021-07-26,1215,income_3th,23.15
F,32,50a2c5e0f8,2016-03-03,48000.0,30,30,2016,3,3,2021-07-26,1971,income_4th,21.37
M,28,4272f84fac,2017-03-17,38000.0,20,25,2017,3,17,2021-07-26,1592,income_4th,37.339999999999996
M,44,5ed6fe9d95,2013-09-08,59000.0,40,40,2013,9,8,2021-07-26,2878,income_3th,71.74
M,48,f576d42b70,2015-10-24,93000.0,40,45,2015,10,24,2021-07-26,2102,income_2th,118.83
O,66,33bdcb9aa1,2015-11-09,70000.0,60,65,2015,11,9,2021-07-26,2086,income_3th,248.13
M,58,c014dcf29f,2018-04-22,40000.0,50,55,2018,4,22,2021-07-26,1191,income_4th,10.780000000000001
F,50,ab504c25ca,2015-08-24,84000.0,50,50,2015,8,24,2021-07-26,2163,income_2th,148.03
M,56,b6bdd78faf,2017-12-14,76000.0,50,55,2017,12,14,2021-07-26,1320,income_2th,72.01
M,23,21da6ca3b1,2018-04-05,37000.0,20,20,2018,4,5,2021-07-26,1208,income_4th,35.879999999999995
M,46,ab5507aac2,2013-09-21,56000.0,40,45,2013,9,21,2021-07-26,2865,income_3th,45.900000000000006
F,65,5492e7c1b4,2016-08-13,84000.0,60,65,2016,8,13,2021-07-26,1808,income_2th,141.20999999999998
O,53,2f386a964e,2014-06-29,70000.0,50,50,2014,6,29,2021-07-26,2584,income_3th,33.34
F,87,d3c24fa42d,2015-08-03,61000.0,80,85,2015,8,3,2021-07-26,2184,income_3th,203.23000000000002
M,47,e364461c0d,2017-06-15,75000.0,40,45,2017,6,15,2021-07-26,1502,income_3th,35.01
F,65,4bed8f61e4,2016-05-29,73000.0,60,65,2016,5,29,2021-07-26,1884,income_3th,296.84
M,53,3a17105cc1,2017-07-02,56000.0,50,50,2017,7,2,2021-07-26,1485,income_3th,96.59
F,57,e0d0425503,2018-06-17,115000.0,50,55,2018,6,17,2021-07-26,1135,income_1th,110.92
F,93,b1ba950321,2018-02-28,38000.0,90,90,2018,2,28,2021-07-26,1244,income_4th,89.75999999999999
M,70,4c1cf47e14,2013-08-29,92000.0,70,70,2013,8,29,2021-07-26,2888,income_2th,163.58
F,81,ad1560b2fe,2017-12-12,69000.0,80,80,2017,12,12,2021-07-26,1322,income_3th,20.65
M,63,a118079090,2018-06-22,117000.0,60,60,2018,6,22,2021-07-26,1130,income_1th,111.58
M,32,e943d191bf,2016-06-23,31000.0,30,30,2016,6,23,2021-07-26,1859,income_4th,172.41000000000003
F,66,dabfb91545,2015-09-16,88000.0,60,65,2015,9,16,2021-07-26,2140,income_2th,324.23
M,27,400b14d6db,2017-08-30,31000.0,20,25,2017,8,30,2021-07-26,1426,income_4th,15.6
F,22,0758cd8721,2017-04-02,53000.0,20,20,2017,4,2,2021-07-26,1576,income_3th,150.04
M,53,fb069eb267,2018-02-26,50000.0,50,50,2018,2,26,2021-07-26,1246,income_4th,26.14
F,45,203ab9102e,2018-03-18,48000.0,40,45,2018,3,18,2021-07-26,1226,income_4th,15.11
M,32,3a506f9fe2,2017-04-20,45000.0,30,30,2017,4,20,2021-07-26,1558,income_4th,254.47
M,24,38d65f5c05,2018-05-22,56000.0,20,20,2018,5,22,2021-07-26,1161,income_3th,6.569999999999999
M,59,8acf438172,2016-03-10,60000.0,50,55,2016,3,10,2021-07-26,1964,income_3th,134.16
M,42,e4e8d867b1,2017-08-13,50000.0,40,40,2017,8,13,2021-07-26,1443,income_4th,24.810000000000002
M,59,34f83b5c0b,2014-07-05,40000.0,50,55,2014,7,5,2021-07-26,2578,income_4th,28.06
M,29,2bb22e7931,2018-01-19,45000.0,20,25,2018,1,19,2021-07-26,1284,income_4th,47.49000000000001
M,44,a14393c10e,2018-06-29,54000.0,40,40,2018,6,29,2021-07-26,1123,income_3th,20.47
F,59,262f64385f,2014-06-17,55000.0,50,55,2014,6,17,2021-07-26,2596,income_3th,31.21
M,75,2980c5c014,2017-03-03,110000.0,70,75,2017,3,3,2021-07-26,1606,income_1th,145.22
M,43,fe51bd0459,2017-10-04,47000.0,40,40,2017,10,4,2021-07-26,1391,income_4th,8.690000000000001
M,34,ba1ae0413f,2018-01-16,50000.0,30,30,2018,1,16,2021-07-26,1287,income_4th,14.39
M,60,2e95b8880d,2017-07-18,83000.0,60,60,2017,7,18,2021-07-26,1469,income_2th,90.1
M,69,f1e6602cc1,2018-06-01,54000.0,60,65,2018,6,1,2021-07-26,1151,income_3th,2.8
M,54,a79cddbd5c,2018-01-16,55000.0,50,50,2018,1,16,2021-07-26,1287,income_3th,9.24
F,60,0feae7e549,2017-03-15,86000.0,60,60,2017,3,15,2021-07-26,1594,income_2th,81.92
M,33,ac04305b54,2013-10-26,74000.0,30,30,2013,10,26,2021-07-26,2830,income_3th,190.98
F,52,1072640954,2017-10-26,58000.0,50,50,2017,10,26,2021-07-26,1369,income_3th,42.900000000000006
M,55,60ae06998f,2017-12-17,62000.0,50,55,2017,12,17,2021-07-26,1317,income_3th,125.28999999999999
M,59,9a8a361aed,2017-12-12,32000.0,50,55,2017,12,12,2021-07-26,1322,income_4th,28.68
M,58,0809ff2ff8,2018-01-09,76000.0,50,55,2018,1,9,2021-07-26,1294,income_2th,157.59
F,66,b86ff24831,2018-04-29,46000.0,60,65,2018,4,29,2021-07-26,1184,income_4th,21.42
M,29,17a83b17fa,2017-11-21,38000.0,20,25,2017,11,21,2021-07-26,1343,income_4th,6.210000000000001
M,45,2c5210dd46,2016-08-17,53000.0,40,45,2016,8,17,2021-07-26,1804,income_3th,101.78
M,49,295b2fae25,2018-01-20,51000.0,40,45,2018,1,20,2021-07-26,1283,income_3th,33.69
M,58,6474c22234,2016-05-02,110000.0,50,55,2016,5,2,2021-07-26,1911,income_1th,169.0
F,44,1502afeb47,2017-07-29,47000.0,40,40,2017,7,29,2021-07-26,1458,income_4th,15.420000000000002
F,67,cef16ae4af,2018-03-14,95000.0,60,65,2018,3,14,2021-07-26,1230,income_2th,132.59
M,58,1738163ca5,2018-02-12,89000.0,50,55,2018,2,12,2021-07-26,1260,income_2th,127.09
F,73,4e5c30a071,2018-03-06,60000.0,70,70,2018,3,6,2021-07-26,1238,income_3th,12.49
M,55,9a2c1fcc65,2018-06-11,54000.0,50,55,2018,6,11,2021-07-26,1141,income_3th,11.14
F,66,b6d8101682,2018-07-01,95000.0,60,65,2018,7,1,2021-07-26,1121,income_2th,109.52
F,75,ab8d4ddad9,2018-02-26,31000.0,70,75,2018,2,26,2021-07-26,1246,income_4th,5.71
M,44,29d30b36b3,2018-04-06,37000.0,40,40,2018,4,6,2021-07-26,1207,income_4th,7.16
M,58,b5b17db2d0,2017-02-26,39000.0,50,55,2017,2,26,2021-07-26,1611,income_4th,150.2
F,73,7718656997,2018-05-01,65000.0,70,70,2018,5,1,2021-07-26,1182,income_3th,15.35
M,26,8ed64cd960,2016-06-19,66000.0,20,25,2016,6,19,2021-07-26,1863,income_3th,212.97
M,54,7797083d5f,2018-02-17,53000.0,50,50,2018,2,17,2021-07-26,1255,income_3th,8.540000000000001
F,60,8890c7a47a,2018-04-14,64000.0,60,60,2018,4,14,2021-07-26,1199,income_3th,114.73
F,28,c734447971,2017-11-19,66000.0,20,25,2017,11,19,2021-07-26,1345,income_3th,11.74
F,72,b0e1e5e1a2,2016-11-29,115000.0,70,70,2016,11,29,2021-07-26,1700,income_1th,111.64
M,53,cfc5e35889,2013-08-09,67000.0,50,50,2013,8,9,2021-07-26,2908,income_3th,46.690000000000005
F,79,a5db8bfaf4,2018-01-13,96000.0,70,75,2018,1,13,2021-07-26,1290,income_2th,133.34
M,67,8e40bd9c75,2015-06-17,71000.0,60,65,2015,6,17,2021-07-26,2231,income_3th,102.50999999999999
M,54,1892a57537,2018-05-11,60000.0,50,50,2018,5,11,2021-07-26,1172,income_3th,26.189999999999998
F,64,6a3c9777a6,2015-08-06,66000.0,60,60,2015,8,6,2021-07-26,2181,income_3th,68.93
F,94,dcb02091ff,2015-10-03,84000.0,90,90,2015,10,3,2021-07-26,2123,income_2th,139.01999999999998
F,59,33e0c7e2ff,2017-11-28,52000.0,50,55,2017,11,28,2021-07-26,1336,income_3th,157.29000000000002
F,83,b9dd94b4ee,2018-01-05,99000.0,80,80,2018,1,5,2021-07-26,1298,income_2th,94.9
F,59,8d49501a3a,2015-09-05,52000.0,50,55,2015,9,5,2021-07-26,2151,income_3th,116.57
F,78,baefe3a7a1,2018-07-26,55000.0,70,75,2018,7,26,2021-07-26,1096,income_3th,22.07
F,67,d107e23e47,2015-10-22,60000.0,60,65,2015,10,22,2021-07-26,2104,income_3th,77.85999999999999
F,54,2a4d94828f,2016-08-05,50000.0,50,50,2016,8,5,2021-07-26,1816,income_4th,122.03999999999998
M,49,6a8e49db50,2016-03-21,32000.0,40,45,2016,3,21,2021-07-26,1953,income_4th,47.949999999999996
O,59,0cbc5b2f77,2017-07-23,40000.0,50,55,2017,7,23,2021-07-26,1464,income_4th,91.69
M,48,6e7a3b3499,2017-10-15,36000.0,40,45,2017,10,15,2021-07-26,1380,income_4th,62.03
M,31,c5ad0da65b,2018-06-07,67000.0,30,30,2018,6,7,2021-07-26,1145,income_3th,8.379999999999999
M,66,b1328662a0,2015-10-01,50000.0,60,65,2015,10,1,2021-07-26,2125,income_4th,70.29
M,56,005500a718,2017-12-09,47000.0,50,55,2017,12,9,2021-07-26,1325,income_4th,20.36
M,56,b9f3080f81,2016-10-14,70000.0,50,55,2016,10,14,2021-07-26,1746,income_3th,184.14000000000001
M,31,5d413da3f9,2018-01-03,32000.0,30,30,2018,1,3,2021-07-26,1300,income_4th,65.61
M,39,e8b1e52456,2018-01-25,55000.0,30,35,2018,1,25,2021-07-26,1278,income_3th,58.93000000000001
M,55,15d02d3266,2016-05-29,55000.0,50,55,2016,5,29,2021-07-26,1884,income_3th,89.02
F,55,63eaa9228f,2015-07-24,57000.0,50,55,2015,7,24,2021-07-26,2194,income_3th,47.33
F,64,a60741d3ab,2015-10-24,95000.0,60,60,2015,10,24,2021-07-26,2102,income_2th,251.77000000000004
F,62,be58577349,2016-12-27,91000.0,60,60,2016,12,27,2021-07-26,1672,income_2th,276.27
F,45,12a3b3c97b,2015-09-24,53000.0,40,45,2015,9,24,2021-07-26,2132,income_3th,184.4
F,64,144581d274,2017-08-22,70000.0,60,60,2017,8,22,2021-07-26,1434,income_3th,204.77
M,72,8eff47d0d9,2017-12-08,50000.0,70,70,2017,12,8,2021-07-26,1326,income_4th,25.179999999999996
M,72,44053ee492,2016-06-12,71000.0,70,70,2016,6,12,2021-07-26,1870,income_3th,73.33
F,50,94767d9575,2016-06-04,111000.0,50,50,2016,6,4,2021-07-26,1878,income_1th,204.16000000000003
F,64,d5a7f83fb3,2017-10-14,63000.0,60,60,2017,10,14,2021-07-26,1381,income_3th,197.03
M,45,230aae2a26,2017-10-25,48000.0,40,45,2017,10,25,2021-07-26,1370,income_4th,100.87
F,38,b64b47afe1,2016-09-05,36000.0,30,35,2016,9,5,2021-07-26,1785,income_4th,128.08000000000004
M,41,d3956fdde7,2018-05-17,85000.0,40,40,2018,5,17,2021-07-26,1166,income_2th,62.279999999999994
M,59,8513fc703a,2017-05-25,48000.0,50,55,2017,5,25,2021-07-26,1523,income_4th,190.71
M,32,b18ede11af,2015-01-24,37000.0,30,30,2015,1,24,2021-07-26,2375,income_4th,38.42
M,76,2a109589d8,2014-04-19,64000.0,70,75,2014,4,19,2021-07-26,2655,income_3th,50.99000000000001
M,56,9ca81fd80e,2014-09-22,80000.0,50,55,2014,9,22,2021-07-26,2499,income_2th,158.25
F,28,cb451cfac4,2016-02-17,43000.0,20,25,2016,2,17,2021-07-26,1986,income_4th,405.89
M,67,c62168760f,2017-02-16,98000.0,60,65,2017,2,16,2021-07-26,1621,income_2th,260.70000000000005
F,71,7361856a7d,2016-06-17,103000.0,70,70,2016,6,17,2021-07-26,1865,income_1th,283.34000000000003
M,36,3f412742bf,2017-08-08,31000.0,30,35,2017,8,8,2021-07-26,1448,income_4th,42.38
F,72,56e7eed3e3,2015-12-04,55000.0,70,70,2015,12,4,2021-07-26,2061,income_3th,160.54000000000002
M,76,3b252e95f9,2013-12-30,53000.0,70,75,2013,12,30,2021-07-26,2765,income_3th,8.36
M,91,2bd1b8cdd3,2014-04-18,58000.0,90,90,2014,4,18,2021-07-26,2656,income_3th,80.05000000000001
F,37,96a746b7ca,2017-03-15,53000.0,30,35,2017,3,15,2021-07-26,1594,income_3th,164.09
M,50,ce7b036940,2018-03-24,81000.0,50,50,2018,3,24,2021-07-26,1220,income_2th,53.459999999999994
M,25,3a1c0ab4be,2015-06-15,52000.0,20,25,2015,6,15,2021-07-26,2233,income_3th,78.04999999999998
F,62,e2f8376c32,2017-12-12,58000.0,60,60,2017,12,12,2021-07-26,1322,income_3th,172.27000000000004
F,65,3b21d61216,2017-06-09,119000.0,60,65,2017,6,9,2021-07-26,1508,income_1th,160.73000000000002
F,37,6917cdddf4,2016-02-11,79000.0,30,35,2016,2,11,2021-07-26,1992,income_2th,187.8
M,56,a80a2e4ecd,2017-09-25,32000.0,50,55,2017,9,25,2021-07-26,1400,income_4th,15.16
M,56,a72ce2003e,2017-08-31,73000.0,50,55,2017,8,31,2021-07-26,1425,income_3th,239.92999999999998
O,60,d98654c04b,2018-05-15,72000.0,60,60,2018,5,15,2021-07-26,1168,income_3th,76.92
F,79,f0948561f6,2018-07-12,64000.0,70,75,2018,7,12,2021-07-26,1110,income_3th,263.28
F,100,edbb23d321,2017-05-07,71000.0,100,100,2017,5,7,2021-07-26,1541,income_3th,210.01999999999998
M,40,6bb901d063,2017-10-02,72000.0,40,40,2017,10,2,2021-07-26,1393,income_3th,83.35
F,85,b3af86317c,2017-12-24,89000.0,80,85,2017,12,24,2021-07-26,1310,income_2th,262.51
F,51,c20b524917,2016-08-04,49000.0,50,50,2016,8,4,2021-07-26,1817,income_4th,167.86
M,24,e22206bf65,2017-12-22,64000.0,20,20,2017,12,22,2021-07-26,1312,income_3th,199.41
F,60,23a5ad1928,2017-12-15,84000.0,60,60,2017,12,15,2021-07-26,1319,income_2th,75.30000000000001
M,66,a97051ceb2,2017-11-16,31000.0,60,65,2017,11,16,2021-07-26,1348,income_4th,5.9799999999999995
M,33,b1e8ab5d20,2017-11-04,74000.0,30,30,2017,11,4,2021-07-26,1360,income_3th,8.05
