gender,age,person_id,became_member_on,income,age_units10,age_units5,join_year,join_month,join_day,now,join_period
F,84,1e412bdce0,2017-07-19,61000.0,80,80,2017,7,19,2021-07-26,1468
F,59,45893c3890,2018-06-24,58000.0,50,55,2018,6,24,2021-07-26,1128
F,60,7b979f5351,2018-04-13,69000.0,60,60,2018,4,13,2021-07-26,1200
M,75,0565285a6b,2015-12-23,86000.0,70,75,2015,12,23,2021-07-26,2042
F,63,1cbfd37309,2018-07-12,64000.0,60,60,2018,7,12,2021-07-26,1110
F,70,ca93d6bdd8,2018-04-19,75000.0,70,70,2018,4,19,2021-07-26,1194
F,53,903a660a68,2018-05-23,64000.0,50,50,2018,5,23,2021-07-26,1160
F,29,2b50d8e66d,2018-05-19,62000.0,20,25,2018,5,19,2021-07-26,1164
M,67,82971acb38,2018-06-07,41000.0,60,65,2018,6,7,2021-07-26,1145
M,52,c87e01779b,2017-09-05,98000.0,50,50,2017,9,5,2021-07-26,1420
F,39,59ae2384f0,2016-12-26,65000.0,30,35,2016,12,26,2021-07-26,1673
M,71,12ef8b74a7,2018-07-08,99000.0,70,70,2018,7,8,2021-07-26,1114
M,43,e9a439fe04,2017-12-23,59000.0,40,40,2017,12,23,2021-07-26,1311
M,38,81837e891c,2017-08-17,69000.0,30,35,2017,8,17,2021-07-26,1439
M,69,0a47df892c,2016-05-22,88000.0,60,65,2016,5,22,2021-07-26,1891
M,44,a8a855535d,2017-03-14,32000.0,40,40,2017,3,14,2021-07-26,1595
M,82,12279fadfd,2018-06-30,37000.0,80,80,2018,6,30,2021-07-26,1122
M,20,30e1c4e215,2018-01-31,50000.0,20,20,2018,1,31,2021-07-26,1272
M,23,6846442657,2015-02-15,42000.0,20,20,2015,2,15,2021-07-26,2353
M,57,98e61b34c4,2016-02-12,80000.0,50,55,2016,2,12,2021-07-26,1991
M,36,a9a541f7ab,2015-09-30,54000.0,30,35,2015,9,30,2021-07-26,2126
M,45,e61d674d2a,2017-10-14,73000.0,40,45,2017,10,14,2021-07-26,1381
M,51,c8baec78dc,2017-09-29,54000.0,50,50,2017,9,29,2021-07-26,1396
F,60,1f5e62e325,2017-09-23,112000.0,60,60,2017,9,23,2021-07-26,1402
M,80,e0a1ea43a8,2016-10-24,116000.0,80,80,2016,10,24,2021-07-26,1736
M,54,c69fead320,2018-01-05,35000.0,50,50,2018,1,5,2021-07-26,1298
F,57,16fb582d94,2018-04-29,38000.0,50,55,2018,4,29,2021-07-26,1184
M,71,432d46d47f,2015-11-01,51000.0,70,70,2015,11,1,2021-07-26,2094
M,64,0200f61c69,2016-12-10,76000.0,60,60,2016,12,10,2021-07-26,1689
M,49,0552370c27,2017-11-23,106000.0,40,45,2017,11,23,2021-07-26,1341
M,61,d0747565cb,2018-05-17,56000.0,60,60,2018,5,17,2021-07-26,1166
M,26,8a46d8fc3d,2017-10-04,46000.0,20,25,2017,10,4,2021-07-26,1391
M,21,a947b467a2,2017-07-29,72000.0,20,20,2017,7,29,2021-07-26,1458
F,54,3a3aa6529e,2018-07-21,38000.0,50,50,2018,7,21,2021-07-26,1101
M,33,d56d701948,2017-03-23,60000.0,30,30,2017,3,23,2021-07-26,1586
M,53,ec1ba98919,2017-04-07,64000.0,50,50,2017,4,7,2021-07-26,1571
M,69,74f9d4f1f1,2016-12-31,95000.0,60,65,2016,12,31,2021-07-26,1668
M,83,869a091cca,2017-10-20,43000.0,80,80,2017,10,20,2021-07-26,1375
M,32,f1d65ae63f,2018-06-19,64000.0,30,30,2018,6,19,2021-07-26,1133
M,31,76a1188b80,2018-04-29,45000.0,30,30,2018,4,29,2021-07-26,1184
F,47,57b591069a,2015-04-23,61000.0,40,45,2015,4,23,2021-07-26,2286
F,60,77c24ffc80,2018-06-11,43000.0,60,60,2018,6,11,2021-07-26,1141
F,72,6cb5028f50,2018-07-01,77000.0,70,70,2018,7,1,2021-07-26,1121
F,87,1acb3e87e3,2016-05-14,76000.0,80,85,2016,5,14,2021-07-26,1899
M,25,0a445954a2,2018-05-04,72000.0,20,25,2018,5,4,2021-07-26,1179
M,25,716975ce1c,2014-09-14,59000.0,20,25,2014,9,14,2021-07-26,2507
M,69,86991c80bb,2015-11-10,47000.0,60,65,2015,11,10,2021-07-26,2085
O,77,9f87368b6d,2017-12-18,92000.0,70,75,2017,12,18,2021-07-26,1316
F,53,8056b33d6a,2017-05-26,74000.0,50,50,2017,5,26,2021-07-26,1522
F,58,2d1f6cb7b6,2016-06-05,54000.0,50,55,2016,6,5,2021-07-26,1877
M,75,5231af830b,2016-06-07,97000.0,70,75,2016,6,7,2021-07-26,1875
M,49,47716f813c,2017-08-06,64000.0,40,45,2017,8,6,2021-07-26,1450
M,70,abb6cbb21f,2017-10-01,107000.0,70,70,2017,10,1,2021-07-26,1394
M,37,3e77c15494,2016-01-09,42000.0,30,35,2016,1,9,2021-07-26,2025
M,27,43ef5ce699,2017-08-04,65000.0,20,25,2017,8,4,2021-07-26,1452
M,60,9be6bbcf27,2018-01-15,77000.0,60,60,2018,1,15,2021-07-26,1288
M,57,0999506e67,2018-01-13,56000.0,50,55,2018,1,13,2021-07-26,1290
M,51,3843cfc019,2018-02-20,86000.0,50,50,2018,2,20,2021-07-26,1252
F,53,87b2124d7b,2016-05-25,98000.0,50,50,2016,5,25,2021-07-26,1888
M,51,722c090fe8,2016-05-30,58000.0,50,50,2016,5,30,2021-07-26,1883
M,73,7ab11da4e8,2016-01-13,73000.0,70,70,2016,1,13,2021-07-26,2021
M,59,52be991e8f,2018-01-11,73000.0,50,55,2018,1,11,2021-07-26,1292
F,39,2a20232e16,2015-09-15,44000.0,30,35,2015,9,15,2021-07-26,2141
M,19,2eaa6fa869,2017-08-03,74000.0,10,15,2017,8,3,2021-07-26,1453
M,40,21928f294b,2018-05-09,71000.0,40,40,2018,5,9,2021-07-26,1174
M,22,ec141650f3,2017-12-28,33000.0,20,20,2017,12,28,2021-07-26,1306
M,65,431cf1d3f6,2017-12-15,34000.0,60,65,2017,12,15,2021-07-26,1319
M,58,8a5f808f0e,2018-02-23,54000.0,50,55,2018,2,23,2021-07-26,1249
F,36,666b852ffc,2017-11-02,61000.0,30,35,2017,11,2,2021-07-26,1362
F,44,6da3d0b813,2017-08-05,57000.0,40,40,2017,8,5,2021-07-26,1451
F,44,35b3206b05,2016-05-19,87000.0,40,40,2016,5,19,2021-07-26,1894
M,23,b13a646bdb,2017-09-09,54000.0,20,20,2017,9,9,2021-07-26,1416
F,74,0e2a283e9c,2015-08-31,64000.0,70,70,2015,8,31,2021-07-26,2156
F,33,7050f8f80c,2015-11-14,53000.0,30,30,2015,11,14,2021-07-26,2081
M,37,19e1a88e7e,2016-01-23,98000.0,30,35,2016,1,23,2021-07-26,2011
M,51,ddf366a81c,2014-01-10,49000.0,50,50,2014,1,10,2021-07-26,2754
F,46,c2b271aa4c,2017-09-14,44000.0,40,45,2017,9,14,2021-07-26,1411
M,53,852944650a,2013-11-10,66000.0,50,50,2013,11,10,2021-07-26,2815
M,62,e0e525aaba,2017-09-23,84000.0,60,60,2017,9,23,2021-07-26,1402
O,52,00c20a9202,2016-03-06,80000.0,50,50,2016,3,6,2021-07-26,1968
M,43,d2e2f4621e,2016-12-01,35000.0,40,40,2016,12,1,2021-07-26,1698
M,28,8e71993131,2016-10-19,54000.0,20,25,2016,10,19,2021-07-26,1741
F,59,d091dfa1a1,2017-01-31,95000.0,50,55,2017,1,31,2021-07-26,1637
F,80,549917c84f,2016-07-17,81000.0,80,80,2016,7,17,2021-07-26,1835
M,32,d9bcd2770a,2018-04-14,55000.0,30,30,2018,4,14,2021-07-26,1199
F,89,397d071d24,2018-01-11,110000.0,80,85,2018,1,11,2021-07-26,1292
M,24,922a5db194,2018-07-20,47000.0,20,20,2018,7,20,2021-07-26,1102
M,75,0409df7f3a,2015-10-06,81000.0,70,75,2015,10,6,2021-07-26,2120
F,56,8f8f67a5f1,2016-11-30,107000.0,50,55,2016,11,30,2021-07-26,1699
F,50,8dcb36c5d1,2018-03-29,80000.0,50,50,2018,3,29,2021-07-26,1215
M,22,00d791e20c,2015-12-24,32000.0,20,20,2015,12,24,2021-07-26,2041
F,59,02a458e123,2018-06-27,99000.0,50,55,2018,6,27,2021-07-26,1125
M,42,20efc9d4ef,2016-04-22,55000.0,40,40,2016,4,22,2021-07-26,1921
F,33,43e90787bd,2018-03-05,74000.0,30,30,2018,3,5,2021-07-26,1239
M,66,845981c622,2016-09-17,101000.0,60,65,2016,9,17,2021-07-26,1773
M,25,b9c59c0158,2018-01-11,73000.0,20,25,2018,1,11,2021-07-26,1292
M,49,5dd229138a,2017-07-08,55000.0,40,45,2017,7,8,2021-07-26,1479
F,60,110c4dd23e,2017-09-20,76000.0,60,60,2017,9,20,2021-07-26,1405
F,48,350805c500,2018-02-11,49000.0,40,45,2018,2,11,2021-07-26,1261
F,75,45897e699b,2018-07-15,59000.0,70,75,2018,7,15,2021-07-26,1107
M,50,3f3a1d522a,2016-01-25,73000.0,50,50,2016,1,25,2021-07-26,2009
F,66,86fb239553,2015-11-06,67000.0,60,65,2015,11,6,2021-07-26,2089
M,48,669964ce3f,2017-12-06,93000.0,40,45,2017,12,6,2021-07-26,1328
F,81,220b8961b1,2016-12-23,87000.0,80,80,2016,12,23,2021-07-26,1676
F,80,8692060470,2015-11-16,98000.0,80,80,2015,11,16,2021-07-26,2079
M,55,ae46f1abb2,2017-03-23,85000.0,50,55,2017,3,23,2021-07-26,1586
F,55,7737b85f7f,2015-10-19,90000.0,50,55,2015,10,19,2021-07-26,2107
M,33,d0369fdd16,2017-08-22,42000.0,30,30,2017,8,22,2021-07-26,1434
M,65,6886b54723,2018-07-17,36000.0,60,65,2018,7,17,2021-07-26,1105
M,71,d33d6ec6e0,2018-06-29,36000.0,70,70,2018,6,29,2021-07-26,1123
F,42,e925f25da1,2018-05-01,66000.0,40,40,2018,5,1,2021-07-26,1182
M,80,45e9124340,2017-08-30,89000.0,80,80,2017,8,30,2021-07-26,1426
M,49,5ef310c880,2018-04-02,72000.0,40,45,2018,4,2,2021-07-26,1211
F,38,3262e55fe1,2013-11-19,39000.0,30,35,2013,11,19,2021-07-26,2806
M,77,1cd7134635,2016-02-09,46000.0,70,75,2016,2,9,2021-07-26,1994
M,57,264f1758fc,2015-05-14,82000.0,50,55,2015,5,14,2021-07-26,2265
M,32,7e64162008,2018-04-21,42000.0,30,30,2018,4,21,2021-07-26,1192
M,33,b0ca8c9d4e,2017-10-16,63000.0,30,30,2017,10,16,2021-07-26,1379
M,72,db5a707ab9,2016-10-28,33000.0,70,70,2016,10,28,2021-07-26,1732
M,51,b0e27dafbc,2015-10-10,51000.0,50,50,2015,10,10,2021-07-26,2116
F,68,90978e0ee5,2016-10-26,68000.0,60,65,2016,10,26,2021-07-26,1734
M,58,294322df5f,2018-06-29,63000.0,50,55,2018,6,29,2021-07-26,1123
F,60,54158fcb0b,2017-09-09,81000.0,60,60,2017,9,9,2021-07-26,1416
M,28,53df362c15,2015-04-17,73000.0,20,25,2015,4,17,2021-07-26,2292
M,55,56e40ad16d,2017-08-26,42000.0,50,55,2017,8,26,2021-07-26,1430
M,72,3f89dacd54,2018-01-01,54000.0,70,70,2018,1,1,2021-07-26,1302
F,47,3f7e959b33,2017-11-27,54000.0,40,45,2017,11,27,2021-07-26,1337
F,87,9d529c3894,2016-10-12,77000.0,80,85,2016,10,12,2021-07-26,1748
F,50,b5089461bd,2017-08-05,50000.0,50,50,2017,8,5,2021-07-26,1451
F,73,8fcb91fc24,2016-07-04,37000.0,70,70,2016,7,4,2021-07-26,1848
M,43,bd232ba14e,2016-04-01,34000.0,40,40,2016,4,1,2021-07-26,1942
M,33,abb1e29840,2017-10-19,56000.0,30,30,2017,10,19,2021-07-26,1376
F,48,5abe3df001,2015-09-05,57000.0,40,45,2015,9,5,2021-07-26,2151
M,21,7faec15c44,2016-09-03,54000.0,20,20,2016,9,3,2021-07-26,1787
F,64,350ff0b961,2016-12-09,91000.0,60,60,2016,12,9,2021-07-26,1690
M,38,bceeed6af4,2017-09-02,55000.0,30,35,2017,9,2,2021-07-26,1423
M,70,8a996d5d5b,2017-09-10,47000.0,70,70,2017,9,10,2021-07-26,1415
M,42,6cf5764798,2017-03-16,34000.0,40,40,2017,3,16,2021-07-26,1593
F,20,8119a36f32,2017-10-09,45000.0,20,20,2017,10,9,2021-07-26,1386
M,46,63b1186a53,2018-04-06,48000.0,40,45,2018,4,6,2021-07-26,1207
F,55,8c0f417452,2015-11-07,109000.0,50,55,2015,11,7,2021-07-26,2088
M,23,2c1c0c45d2,2016-09-04,65000.0,20,20,2016,9,4,2021-07-26,1786
M,43,e94cd73295,2018-01-10,39000.0,40,40,2018,1,10,2021-07-26,1293
M,44,80511cb0cd,2018-04-11,74000.0,40,40,2018,4,11,2021-07-26,1202
M,66,3f42ec0d17,2015-08-11,37000.0,60,65,2015,8,11,2021-07-26,2176
F,63,f1ce3fc1c4,2017-12-08,91000.0,60,60,2017,12,8,2021-07-26,1326
F,57,aa328da07b,2017-11-24,64000.0,50,55,2017,11,24,2021-07-26,1340
F,22,9ed20a4ecd,2016-06-20,55000.0,20,20,2016,6,20,2021-07-26,1862
F,60,fcdc94fab9,2018-03-03,74000.0,60,60,2018,3,3,2021-07-26,1241
F,79,7cd890d4d6,2018-06-26,93000.0,70,75,2018,6,26,2021-07-26,1126
F,77,2d8bf69e95,2017-12-19,92000.0,70,75,2017,12,19,2021-07-26,1315
F,38,e4a9485c3a,2018-04-06,49000.0,30,35,2018,4,6,2021-07-26,1207
M,79,2fdfcd0aaf,2018-06-05,67000.0,70,75,2018,6,5,2021-07-26,1147
M,76,27bfffa9ac,2015-10-08,40000.0,70,75,2015,10,8,2021-07-26,2118
M,45,99512d6652,2017-09-02,75000.0,40,45,2017,9,2,2021-07-26,1423
F,63,f989eae32e,2017-12-27,78000.0,60,60,2017,12,27,2021-07-26,1307
M,43,d105c60598,2018-06-13,72000.0,40,40,2018,6,13,2021-07-26,1139
M,56,db5848de70,2018-01-14,88000.0,50,55,2018,1,14,2021-07-26,1289
F,74,26e3b1d4b0,2018-07-13,57000.0,70,70,2018,7,13,2021-07-26,1109
M,25,c100c7f877,2017-04-13,30000.0,20,25,2017,4,13,2021-07-26,1565
M,56,4fb7bba3da,2017-03-20,90000.0,50,55,2017,3,20,2021-07-26,1589
M,86,c2e9ec4041,2017-01-09,92000.0,80,85,2017,1,9,2021-07-26,1659
F,52,b483c76733,2018-04-02,89000.0,50,50,2018,4,2,2021-07-26,1211
M,59,4032939f81,2017-09-09,78000.0,50,55,2017,9,9,2021-07-26,1416
F,25,4e9ba44fd1,2015-11-10,70000.0,20,25,2015,11,10,2021-07-26,2085
F,68,ed89ba0d99,2018-05-08,57000.0,60,65,2018,5,8,2021-07-26,1175
M,41,4871ca7042,2018-05-15,88000.0,40,40,2018,5,15,2021-07-26,1168
M,29,bb3e095a8e,2017-04-25,73000.0,20,25,2017,4,25,2021-07-26,1553
F,39,0671319b6d,2017-07-27,60000.0,30,35,2017,7,27,2021-07-26,1460
F,41,2226814ccd,2016-05-07,57000.0,40,40,2016,5,7,2021-07-26,1906
M,97,4afe1aa2c8,2017-02-02,85000.0,90,95,2017,2,2,2021-07-26,1635
M,53,0b9d749dd7,2013-10-20,68000.0,50,50,2013,10,20,2021-07-26,2836
M,75,362dba5b1e,2016-10-24,76000.0,70,75,2016,10,24,2021-07-26,1736
M,70,816d4d12cf,2017-07-13,45000.0,70,70,2017,7,13,2021-07-26,1474
M,45,1512f8872f,2017-11-23,58000.0,40,45,2017,11,23,2021-07-26,1341
M,71,b197549479,2018-07-20,54000.0,70,70,2018,7,20,2021-07-26,1102
M,59,e5b497a2e5,2018-03-22,65000.0,50,55,2018,3,22,2021-07-26,1222
M,51,afbd0cb944,2017-08-09,114000.0,50,50,2017,8,9,2021-07-26,1447
F,70,af5551545c,2016-09-28,98000.0,70,70,2016,9,28,2021-07-26,1762
M,37,c2390da283,2017-10-28,87000.0,30,35,2017,10,28,2021-07-26,1367
M,55,08d655efbe,2015-12-30,83000.0,50,55,2015,12,30,2021-07-26,2035
M,54,ae1f3bb236,2018-04-08,42000.0,50,50,2018,4,8,2021-07-26,1205
M,55,1e1a141536,2017-08-27,66000.0,50,55,2017,8,27,2021-07-26,1429
M,57,38c97d8529,2016-11-22,77000.0,50,55,2016,11,22,2021-07-26,1707
M,79,62eab59fc1,2018-07-24,30000.0,70,75,2018,7,24,2021-07-26,1098
M,28,691cbd0619,2018-07-02,66000.0,20,25,2018,7,2,2021-07-26,1120
F,47,4bf4cc77f2,2017-09-17,89000.0,40,45,2017,9,17,2021-07-26,1408
M,33,ce537cf8e6,2017-10-27,33000.0,30,30,2017,10,27,2021-07-26,1368
F,21,06186260c2,2018-01-23,46000.0,20,20,2018,1,23,2021-07-26,1280
F,66,2a7014d0d8,2016-01-24,73000.0,60,65,2016,1,24,2021-07-26,2010
M,27,a6f23de017,2017-08-12,37000.0,20,25,2017,8,12,2021-07-26,1444
M,57,8c3be84304,2017-11-14,59000.0,50,55,2017,11,14,2021-07-26,1350
M,27,5359ca1619,2018-02-17,56000.0,20,25,2018,2,17,2021-07-26,1255
F,78,4d4b39a2d9,2017-12-27,71000.0,70,75,2017,12,27,2021-07-26,1307
M,54,a295311c11,2017-07-29,56000.0,50,50,2017,7,29,2021-07-26,1458
M,70,b48d06e22d,2016-07-27,48000.0,70,70,2016,7,27,2021-07-26,1825
F,68,a98a6d6255,2017-07-25,116000.0,60,65,2017,7,25,2021-07-26,1462
M,52,8b187d58d8,2016-03-17,73000.0,50,50,2016,3,17,2021-07-26,1957
F,38,a64b8890ef,2014-12-18,42000.0,30,35,2014,12,18,2021-07-26,2412
F,73,dc2a79aa5d,2015-12-01,90000.0,70,70,2015,12,1,2021-07-26,2064
M,20,5495db5425,2018-01-07,34000.0,20,20,2018,1,7,2021-07-26,1296
F,67,534adfdce3,2017-08-07,41000.0,60,65,2017,8,7,2021-07-26,1449
F,49,ef8f671454,2017-08-08,82000.0,40,45,2017,8,8,2021-07-26,1448
M,19,366fe99ee1,2018-04-29,63000.0,10,15,2018,4,29,2021-07-26,1184
M,54,7d1dd62097,2016-11-09,61000.0,50,50,2016,11,9,2021-07-26,1720
M,44,fd676e488f,2014-05-20,94000.0,40,40,2014,5,20,2021-07-26,2624
F,99,d00057f58e,2017-08-29,111000.0,90,95,2017,8,29,2021-07-26,1427
F,31,d61124b6a7,2015-02-27,43000.0,30,30,2015,2,27,2021-07-26,2341
M,64,cb38fe23b6,2017-05-25,63000.0,60,60,2017,5,25,2021-07-26,1523
F,59,69ae1510a0,2017-12-18,78000.0,50,55,2017,12,18,2021-07-26,1316
M,48,fc7e71b430,2017-08-19,76000.0,40,45,2017,8,19,2021-07-26,1437
F,84,e7543efb4a,2017-04-26,61000.0,80,80,2017,4,26,2021-07-26,1552
F,56,0f1d40baf5,2017-12-31,76000.0,50,55,2017,12,31,2021-07-26,1303
F,77,1b978feee5,2017-12-15,82000.0,70,75,2017,12,15,2021-07-26,1319
M,29,41f7c11743,2017-08-14,44000.0,20,25,2017,8,14,2021-07-26,1442
F,35,6f4dce8dbb,2018-05-01,31000.0,30,35,2018,5,1,2021-07-26,1182
M,38,1eeb590787,2015-11-01,64000.0,30,35,2015,11,1,2021-07-26,2094
M,52,c7c576f371,2018-06-25,78000.0,50,50,2018,6,25,2021-07-26,1127
F,73,a2e6b3ba36,2018-07-12,94000.0,70,70,2018,7,12,2021-07-26,1110
F,56,95f37a4a6f,2013-08-18,38000.0,50,55,2013,8,18,2021-07-26,2899
M,57,61a136642c,2018-02-05,52000.0,50,55,2018,2,5,2021-07-26,1267
M,49,3dc5ea64f9,2017-09-01,73000.0,40,45,2017,9,1,2021-07-26,1424
F,58,3661f1afd2,2016-03-31,63000.0,50,55,2016,3,31,2021-07-26,1943
M,55,52173904e1,2018-03-20,48000.0,50,55,2018,3,20,2021-07-26,1224
M,60,19f2291e32,2018-03-10,87000.0,60,60,2018,3,10,2021-07-26,1234
F,62,bda8280eee,2016-06-16,71000.0,60,60,2016,6,16,2021-07-26,1866
F,78,8451f12192,2014-09-23,54000.0,70,75,2014,9,23,2021-07-26,2498
F,59,d9fa7c9050,2016-02-01,114000.0,50,55,2016,2,1,2021-07-26,2002
F,46,2a250c4bd8,2017-01-24,68000.0,40,45,2017,1,24,2021-07-26,1644
M,26,65a2ce9907,2018-07-07,73000.0,20,25,2018,7,7,2021-07-26,1115
F,59,d448fa911f,2015-10-08,96000.0,50,55,2015,10,8,2021-07-26,2118
M,49,bca5a5ccd8,2018-05-15,36000.0,40,45,2018,5,15,2021-07-26,1168
M,22,131ecf81d4,2018-05-18,63000.0,20,20,2018,5,18,2021-07-26,1165
M,42,8fef088adc,2018-05-10,33000.0,40,40,2018,5,10,2021-07-26,1173
F,58,8b8b084386,2017-10-05,88000.0,50,55,2017,10,5,2021-07-26,1390
M,33,1044403864,2015-08-16,39000.0,30,30,2015,8,16,2021-07-26,2171
M,20,e471c2fb7b,2017-09-06,71000.0,20,20,2017,9,6,2021-07-26,1419
F,33,d6ae309f1a,2015-12-21,37000.0,30,30,2015,12,21,2021-07-26,2044
M,48,78027d93ad,2017-05-06,83000.0,40,45,2017,5,6,2021-07-26,1542
M,37,99fb553d38,2017-09-21,61000.0,30,35,2017,9,21,2021-07-26,1404
F,69,9895c02666,2017-11-17,88000.0,60,65,2017,11,17,2021-07-26,1347
F,63,ccb8e2c537,2014-07-27,81000.0,60,60,2014,7,27,2021-07-26,2556
F,61,ebb2777279,2016-03-29,51000.0,60,60,2016,3,29,2021-07-26,1945
F,26,3123fd5a58,2018-02-20,56000.0,20,25,2018,2,20,2021-07-26,1252
M,76,45732be078,2016-05-08,88000.0,70,75,2016,5,8,2021-07-26,1905
F,22,4bb5f51772,2016-08-12,61000.0,20,20,2016,8,12,2021-07-26,1809
F,78,c29e54c58d,2018-01-29,104000.0,70,75,2018,1,29,2021-07-26,1274
F,41,dc7d0fdb90,2016-04-30,77000.0,40,40,2016,4,30,2021-07-26,1913
M,38,8abeef412e,2018-06-13,50000.0,30,35,2018,6,13,2021-07-26,1139
M,42,18b6d5247d,2017-07-05,54000.0,40,40,2017,7,5,2021-07-26,1482
F,68,609dffa9eb,2017-05-28,98000.0,60,65,2017,5,28,2021-07-26,1520
M,54,07adfad3f0,2018-07-02,37000.0,50,50,2018,7,2,2021-07-26,1120
M,54,04e0eff0b4,2017-12-10,65000.0,50,50,2017,12,10,2021-07-26,1324
M,79,4e6f8c1f15,2016-09-17,53000.0,70,75,2016,9,17,2021-07-26,1773
M,48,a5b8d948da,2016-04-26,67000.0,40,45,2016,4,26,2021-07-26,1917
F,42,df1ec0d168,2017-08-09,71000.0,40,40,2017,8,9,2021-07-26,1447
M,45,b420d07819,2016-11-11,56000.0,40,45,2016,11,11,2021-07-26,1718
O,54,68581bf4b1,2016-10-13,59000.0,50,50,2016,10,13,2021-07-26,1747
M,59,eb1bcbe31d,2014-12-20,47000.0,50,55,2014,12,20,2021-07-26,2410
M,50,b3d7b50418,2017-02-02,59000.0,50,50,2017,2,2,2021-07-26,1635
M,67,0b680efe1a,2017-08-13,67000.0,60,65,2017,8,13,2021-07-26,1443
F,59,93606f0a4b,2017-09-09,80000.0,50,55,2017,9,9,2021-07-26,1416
F,54,143cf71b0c,2016-05-23,93000.0,50,50,2016,5,23,2021-07-26,1890
M,78,8750853c02,2017-09-14,66000.0,70,75,2017,9,14,2021-07-26,1411
M,72,e829027426,2016-11-21,104000.0,70,70,2016,11,21,2021-07-26,1708
M,55,759ec3a510,2016-08-28,37000.0,50,55,2016,8,28,2021-07-26,1793
F,64,ee8913f8d1,2018-02-09,48000.0,60,60,2018,2,9,2021-07-26,1263
F,78,9843c97aed,2017-09-11,72000.0,70,75,2017,9,11,2021-07-26,1414
F,38,46b5bd87fe,2016-06-04,51000.0,30,35,2016,6,4,2021-07-26,1878
M,40,31a3b5300e,2014-09-12,41000.0,40,40,2014,9,12,2021-07-26,2509
M,39,d99952a35e,2015-04-03,56000.0,30,35,2015,4,3,2021-07-26,2306
M,61,374d2aa462,2018-03-30,60000.0,60,60,2018,3,30,2021-07-26,1214
M,76,b2ae50981e,2017-06-18,107000.0,70,75,2017,6,18,2021-07-26,1499
M,54,2430f060c4,2018-04-18,72000.0,50,50,2018,4,18,2021-07-26,1195
F,40,33ccbda880,2016-02-08,53000.0,40,40,2016,2,8,2021-07-26,1995
M,81,79580f0d57,2015-10-12,41000.0,80,80,2015,10,12,2021-07-26,2114
M,80,3993259827,2018-05-29,72000.0,80,80,2018,5,29,2021-07-26,1154
M,46,2ed716a726,2017-09-07,59000.0,40,45,2017,9,7,2021-07-26,1418
F,55,2d0d9d73a5,2016-09-02,119000.0,50,55,2016,9,2,2021-07-26,1788
M,25,20abb9f459,2014-04-16,75000.0,20,25,2014,4,16,2021-07-26,2658
M,54,ccdbe387c0,2018-05-22,69000.0,50,50,2018,5,22,2021-07-26,1161
M,68,3dc3a03a40,2017-11-19,32000.0,60,65,2017,11,19,2021-07-26,1345
M,88,42cf2edf73,2015-01-29,50000.0,80,85,2015,1,29,2021-07-26,2370
M,66,f71522835c,2016-05-15,56000.0,60,65,2016,5,15,2021-07-26,1898
M,49,4d361ae9ef,2018-03-27,52000.0,40,45,2018,3,27,2021-07-26,1217
F,34,2b0e65d335,2018-02-21,74000.0,30,30,2018,2,21,2021-07-26,1251
F,74,b1627ee558,2018-05-01,60000.0,70,70,2018,5,1,2021-07-26,1182
M,28,9c569de8e9,2017-10-31,65000.0,20,25,2017,10,31,2021-07-26,1364
F,52,53bf4fb4f7,2015-09-27,53000.0,50,50,2015,9,27,2021-07-26,2129
M,34,d7b6b45a1c,2014-03-01,32000.0,30,30,2014,3,1,2021-07-26,2704
F,62,b5957ba079,2016-09-07,64000.0,60,60,2016,9,7,2021-07-26,1783
M,51,5372ee6f2b,2017-09-07,30000.0,50,50,2017,9,7,2021-07-26,1418
M,35,573b1978dc,2017-07-05,69000.0,30,35,2017,7,5,2021-07-26,1482
M,47,edcddc3f57,2017-12-06,32000.0,40,45,2017,12,6,2021-07-26,1328
M,46,710d668e9a,2017-10-13,67000.0,40,45,2017,10,13,2021-07-26,1382
M,63,3b55c82b75,2015-10-02,84000.0,60,60,2015,10,2,2021-07-26,2124
M,76,66a446eb3e,2017-12-15,103000.0,70,75,2017,12,15,2021-07-26,1319
M,34,ab73abb392,2017-11-21,51000.0,30,30,2017,11,21,2021-07-26,1343
M,79,30bd503455,2016-07-29,102000.0,70,75,2016,7,29,2021-07-26,1823
F,73,6ce15c0fb9,2017-07-13,58000.0,70,70,2017,7,13,2021-07-26,1474
F,53,56043d23be,2017-09-27,55000.0,50,50,2017,9,27,2021-07-26,1398
F,66,6374af35bb,2018-07-08,56000.0,60,65,2018,7,8,2021-07-26,1114
M,74,422b5109db,2017-08-04,52000.0,70,70,2017,8,4,2021-07-26,1452
F,39,e7e5c238b0,2018-01-16,55000.0,30,35,2018,1,16,2021-07-26,1287
O,21,da2c3eeed8,2017-10-06,59000.0,20,20,2017,10,6,2021-07-26,1389
M,52,41ebfd4601,2017-10-09,99000.0,50,50,2017,10,9,2021-07-26,1386
F,49,4937e1347b,2016-06-16,102000.0,40,45,2016,6,16,2021-07-26,1866
F,20,cf70251036,2018-07-17,75000.0,20,20,2018,7,17,2021-07-26,1105
F,45,2397aed85a,2017-04-17,64000.0,40,45,2017,4,17,2021-07-26,1561
F,80,4df393f297,2017-06-23,61000.0,80,80,2017,6,23,2021-07-26,1494
M,42,39d63fe475,2017-10-20,38000.0,40,40,2017,10,20,2021-07-26,1375
M,51,d82452a6f7,2015-08-31,70000.0,50,50,2015,8,31,2021-07-26,2156
